NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
11443	Chrnb1		cholinergic receptor nicotinic beta 1 subunit	Mus musculus	house mouse	PROTEIN_CODING	4	1140	NCBI Ortholog
