NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
25590	Chrna4		cholinergic receptor nicotinic alpha 4 subunit	Rattus norvegicus	Norway rat	PROTEIN_CODING	3	1137	NCBI Ortholog
