NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
64574	Chrna10		cholinergic receptor nicotinic alpha 10 subunit	Rattus norvegicus	Norway rat	PROTEIN_CODING	3	57053	NCBI Ortholog
