NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
110834	Chrna3		cholinergic receptor, nicotinic, alpha polypeptide 3	Mus musculus	house mouse	PROTEIN_CODING	1	1136	NCBI Ortholog
