NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
11441	Chrna7		cholinergic receptor, nicotinic, alpha polypeptide 7	Mus musculus	house mouse	PROTEIN_CODING	1	1139	NCBI Ortholog
