model,macro_f1_mean,macro_f1_std,mcc_mean,mcc_std,balanced_accuracy_mean,balanced_accuracy_std,accuracy_mean,accuracy_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std
random_forest,0.5033187301647625,0.034032420931882516,0.3038495128375912,0.04028143026574921,0.5296004097078989,0.01378897664793183,0.5606535391345248,0.03254587240001733,0.5296763144681124,0.024187446574941637,0.5189943491018384,0.02877513754325766
