NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
170945	Chrna2		cholinergic receptor nicotinic alpha 2 subunit	Rattus norvegicus	Norway rat	PROTEIN_CODING	1	1135	NCBI Ortholog
