NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
504186	Chrna10		cholinergic receptor, nicotinic, alpha polypeptide 10	Mus musculus	house mouse	PROTEIN_CODING	3	57053	NCBI Ortholog
