NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
231252	Chrna9		cholinergic receptor, nicotinic, alpha polypeptide 9	Mus musculus	house mouse	PROTEIN_CODING	6	55584	NCBI Ortholog
