NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
171131	Chrnb3		cholinergic receptor nicotinic beta 3 subunit	Rattus norvegicus	Norway rat	PROTEIN_CODING	3	1142	NCBI Ortholog
