NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
1134	CHRNA1		cholinergic receptor nicotinic alpha 1 subunit	Homo sapiens	human	PROTEIN_CODING	9	1134	NCBI Ortholog
