NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
11440	Chrna6		cholinergic receptor, nicotinic, alpha polypeptide 6	Mus musculus	house mouse	PROTEIN_CODING	1	8973	NCBI Ortholog
