NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
1141	CHRNB2		cholinergic receptor nicotinic beta 2 subunit	Homo sapiens	human	PROTEIN_CODING	5	1141	NCBI Ortholog
