NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
79557	Chrna1		cholinergic receptor nicotinic alpha 1 subunit	Rattus norvegicus	Norway rat	PROTEIN_CODING	1	1134	NCBI Ortholog
