NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
54239	Chrnb2		cholinergic receptor nicotinic beta 2 subunit	Rattus norvegicus	Norway rat	PROTEIN_CODING	1	1141	NCBI Ortholog
