NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
81721	Chrna6		cholinergic receptor nicotinic alpha 6 subunit	Rattus norvegicus	Norway rat	PROTEIN_CODING	1	8973	NCBI Ortholog
