NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
1138	CHRNA5		cholinergic receptor nicotinic alpha 5 subunit	Homo sapiens	human	PROTEIN_CODING	7	1138	NCBI Ortholog
