NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
110902	Chrna2		cholinergic receptor nicotinic alpha 2 subunit	Mus musculus	house mouse	PROTEIN_CODING	4	1135	NCBI Ortholog
