NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
110835	Chrna5		cholinergic receptor, nicotinic, alpha polypeptide 5	Mus musculus	house mouse	PROTEIN_CODING	4	1138	NCBI Ortholog
