NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
1137	CHRNA4		cholinergic receptor nicotinic alpha 4 subunit	Homo sapiens	human	PROTEIN_CODING	3	1137	NCBI Ortholog
