NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
25101	Chrna3		cholinergic receptor nicotinic alpha 3 subunit	Rattus norvegicus	Norway rat	PROTEIN_CODING	1	1136	NCBI Ortholog
