NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
25102	Chrna5		cholinergic receptor nicotinic alpha 5 subunit	Rattus norvegicus	Norway rat	PROTEIN_CODING	1	1138	NCBI Ortholog
