NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
1140	CHRNB1		cholinergic receptor nicotinic beta 1 subunit	Homo sapiens	human	PROTEIN_CODING	1	1140	NCBI Ortholog
