NCBI GeneID	Symbol	Locus Tag	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
11444	Chrnb2		cholinergic receptor nicotinic beta 2 subunit	Mus musculus	house mouse	PROTEIN_CODING	3	1141	NCBI Ortholog
